year,zone_id,province_id,province_name,region,zone_number,party_id,party_name,party_code,candidate_id,votes,vote_pct,rank,eligible_voters,total_votes,invalid_votes
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_5b74931e-2d08-459c-8d79-81766f730ced,6163,5.958676966808149,4,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_8f82bca4-359d-4964-9455-06c74beae241,4032,3.8983263881503256,5,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_bcdcd19b-d619-47dd-8535-fafb6bc6f4d8,bcdcd19b-d619-47dd-8535-fafb6bc6f4d8,12,ely_y2569_id_1fd13f4d-66ad-447f-9cbe-45c76d1ebfdf,2728,2.6375581316652004,6,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_0c044088-618b-49af-a291-fb28ffe9e0f8,0c044088-618b-49af-a291-fb28ffe9e0f8,11,ely_y2569_id_1a5cb837-9909-4fb9-b270-8799fada14c1,2198,2.125129315762504,7,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_115da917-bf32-4e96-a2ae-b7818d0909ee,115da917-bf32-4e96-a2ae-b7818d0909ee,6,ely_y2569_id_1d71c012-714a-42f8-b4a4-5b8a4c2bd62a,1281,1.238530779568593,8,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_965b4b93-c01e-4a2b-a987-577f2b99ebb4,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,ely_y2569_id_985b7b99-05a7-4788-8c07-2cabd5101181,722,0.6980634058146168,9,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_c126e4e4-be85-44e6-bf3e-f9331b9f91a9,c126e4e4-be85-44e6-bf3e-f9331b9f91a9,24,ely_y2569_id_55e871b3-4d6a-493c-ac1f-5bf12abff42c,279,0.26975026346575914,10,171262,103806,4891
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_86fc7fb2-fa05-4b32-93dd-4b7c5eee9fd0,55191,53.66320845527823,1,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_76430db3-e1bc-4316-b07b-2620c6806426,22624,21.997724775637597,2,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_8d4afa7e-64cb-42b9-93d1-b1f8443af6ea,19690,19.144943459702276,3,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_6fb7009e-2794-481a-a713-c4adb297fd53,1459,1.4186121131389344,4,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_0c044088-618b-49af-a291-fb28ffe9e0f8,0c044088-618b-49af-a291-fb28ffe9e0f8,11,ely_y2569_id_57026330-5617-4ec8-ae9f-07c409414cc0,1145,1.1133042286114325,5,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_115da917-bf32-4e96-a2ae-b7818d0909ee,115da917-bf32-4e96-a2ae-b7818d0909ee,6,ely_y2569_id_824b96f3-85aa-4d94-ad5a-06e4cd4a183e,878,0.8536952949526968,6,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_cb1b6cf2-41fa-49b1-a060-01acf13edc81,cb1b6cf2-41fa-49b1-a060-01acf13edc81,48,ely_y2569_id_e2437d29-bad0-464e-b7d4-9b8821a1bdd4,793,0.7710482561474812,7,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_03347cbc-6089-474c-a3f6-484ae981c9a6,03347cbc-6089-474c-a3f6-484ae981c9a6,43,ely_y2569_id_1c1a3bc3-7ca7-43cf-97cc-27c028d21932,776,0.7545188483864381,8,149672,102847,6120
2569,pv_16_z_2,pv_16,,,2,ely_y2569_id_339fa187-133c-4766-a6c2-36d1b32cda8f,339fa187-133c-4766-a6c2-36d1b32cda8f,23,ely_y2569_id_417ee6f4-f6e6-4a2b-9126-ea956926cdfa,291,0.2829445681449143,9,149672,102847,6120
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_643e9985-c566-4f16-8315-3e0f27bb1eb3,52731,51.44036133412676,1,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_c760f95a-61e1-4e2a-b71e-9edd0453f4a9,24904,24.29445219444146,2,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_f3ffa0ef-546b-4650-bdf0-a610104cac1a,19854,19.368055487810825,3,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_53b80ace-41cb-4e55-aa2b-3952938f7a89,2984,2.910963915363529,4,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_3408bbfa-4978-4457-a24b-e2866b46fc9d,821,0.8009052863650997,5,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_0c044088-618b-49af-a291-fb28ffe9e0f8,0c044088-618b-49af-a291-fb28ffe9e0f8,11,ely_y2569_id_075f92f5-43d8-4579-b630-c6f225f80439,610,0.5950697011969681,6,140248,102509,5523
2569,pv_70_z_4,pv_70,,,4,ely_y2569_id_115da917-bf32-4e96-a2ae-b7818d0909ee,115da917-bf32-4e96-a2ae-b7818d0909ee,6,ely_y2569_id_dac99055-2f48-4cce-b75f-e769b8998c23,605,0.5901920806953536,7,140248,102509,5523
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_17bae6ae-4070-4d7c-970d-33248b4cdef6,47865,46.83647109475909,1,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_9bbab672-4ac4-42bb-844d-b53ac505d3c8,31093,30.424869857920072,2,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_b6a2e443-675b-48b1-ac72-940b77085624,17319,16.94684723472543,3,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_e14d37ce-05f8-46bc-9cc4-7ad7f91294da,2205,2.157618693490939,4,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_8d181048-ba17-4557-a2de-030ee016e3d8,1279,1.251516693412658,5,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_115da917-bf32-4e96-a2ae-b7818d0909ee,115da917-bf32-4e96-a2ae-b7818d0909ee,6,ely_y2569_id_c44d0ea2-4e42-4d54-92b5-4c5d1ffb8546,1216,1.1898704450272026,6,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_0c044088-618b-49af-a291-fb28ffe9e0f8,0c044088-618b-49af-a291-fb28ffe9e0f8,11,ely_y2569_id_b36ea7ae-5274-4af1-aa57-9317aa55da33,1008,0.9863399741672864,7,149394,102196,6837
2569,pv_16_z_4,pv_16,,,4,ely_y2569_id_03347cbc-6089-474c-a3f6-484ae981c9a6,03347cbc-6089-474c-a3f6-484ae981c9a6,43,ely_y2569_id_7e072375-8f8c-4450-b186-81ca57cbfc93,211,0.20646600649731886,8,149394,102196,6837
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_e7db4b65-f6b6-4829-b1ae-bf2c1e8323d7,47612,46.64230644892681,1,152840,102079,6600
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_51280355-b8ba-40ce-a8c4-d3b77e662569,40856,40.02390305547664,2,152840,102079,6600
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_63c21b5e-9651-4bfa-a4f3-72499e5d0036,10158,9.951116292283428,3,152840,102079,6600
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_c4e9e7c1-0fc8-4a66-b6cd-12baf2d2b898,2129,2.0856395536790133,4,152840,102079,6600
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_d40c8d33-aa03-498f-b9e1-bf55b0222202,812,0.7954623379931229,5,152840,102079,6600
2569,pv_77_z_1,pv_77,,,1,ely_y2569_id_965b4b93-c01e-4a2b-a987-577f2b99ebb4,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,ely_y2569_id_0eef5ba9-6ca3-4076-b485-09ea91e653df,512,0.501572311640984,6,152840,102079,6600
2569,pv_70_z_5,pv_70,,,5,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_f3b39a52-bca1-41e3-be85-741f5e5051d0,41923,41.7472441023292,1,133947,100421,5839
2569,pv_70_z_5,pv_70,,,5,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_e37a176c-ae5c-4bf2-a677-77cdd2ab79e3,37575,37.41747244102329,2,133947,100421,5839
2569,pv_70_z_5,pv_70,,,5,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_73a69a39-0006-4499-8aaf-5d15defca4a5,16046,15.978729548600393,3,133947,100421,5839
2569,pv_70_z_5,pv_70,,,5,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_c5924681-4135-4c47-9e2a-bb8ea3fceded,1664,1.6570239292578246,4,133947,100421,5839
